0214,2008-10-01 00:00:00.000,2008-10-11 00:00:00.000,NULL,,,2
1077,2008-10-01 00:00:00.000,2008-10-07 00:00:00.000,NULL,,,2
9006,2008-10-01 00:00:00.000,2008-11-01 00:00:00.000,NULL,,,2
0575,2008-11-04 00:00:00.000,2008-11-07 00:00:00.000,NULL,,,2
1232,2009-04-01 00:00:00.000,2009-04-26 00:00:00.000,NULL,,,2
1227,2009-04-25 00:00:00.000,2009-05-19 00:00:00.000,NULL,,,2
1110,2009-04-28 00:00:00.000,2009-05-07 00:00:00.000,NULL,,,2
7076,2009-05-07 00:00:00.000,2009-05-25 00:00:00.000,NULL,,,2
1502,2009-05-01 00:00:00.000,2009-06-06 00:00:00.000,NULL,,,2
0676,2009-05-03 00:00:00.000,2009-05-10 00:00:00.000,NULL,,,2
1493,2009-05-06 00:00:00.000,2009-11-14 00:00:00.000,NULL,,,2
1540,2009-05-02 00:00:00.000,2009-05-08 00:00:00.000,NULL,,,2
0733,2009-05-11 00:00:00.000,2009-05-25 00:00:00.000,NULL,,,2
1246,2009-05-10 00:00:00.000,2009-07-16 00:00:00.000,NULL,,,2
7044,2009-05-11 00:00:00.000,2009-05-13 00:00:00.000,NULL,,,2
0096,2009-05-10 00:00:00.000,2009-05-10 00:00:00.000,NULL,,,2
1514,2009-05-07 00:00:00.000,2009-05-09 00:00:00.000,NULL,,,2
0658,2009-05-16 00:00:00.000,2009-08-11 00:00:00.000,NULL,,,2
7062,2009-05-15 00:00:00.000,2009-05-16 00:00:00.000,NULL,,,2
7044,2009-05-15 00:00:00.000,2009-05-20 00:00:00.000,NULL,,,2
1067,2009-05-16 00:00:00.000,2009-05-20 00:00:00.000,NULL,,,2
1514,2009-05-15 00:00:00.000,2009-05-16 00:00:00.000,NULL,,,2
1528,2014-07-10 00:00:00.000,2014-09-01 00:00:00.000,NULL,,,2
1536,2009-05-18 00:00:00.000,2009-05-29 00:00:00.000,NULL,,,2
0386,2009-05-24 00:00:00.000,2009-11-06 00:00:00.000,NULL,,,2
7106,2009-05-20 00:00:00.000,2009-06-12 00:00:00.000,NULL,,,2
7100,2009-05-22 00:00:00.000,2009-05-24 00:00:00.000,NULL,,,2
1214,2009-05-27 00:00:00.000,2009-06-06 00:00:00.000,NULL,,,2
