5093,1/5/2017,6:48,19:01,,,,,,
5093,1/6/2017,7:01,19:00,,,,,,
5093,1/7/2017,6:45,19:01,,,,,,
5101,1/5/2017,9:34,12:23,,,,,,
5101,1/7/2017,9:34,12:23,16:41,22:00,,,,
5108,1/5/2017,8:19,14:00,,,,,,
5108,1/7/2017,9:53,16:59,,,,,,
5122,1/5/2017,9:37,12:24,,,,,,
5122,1/7/2017,9:44,12:23,16:44,21:59,,,,
5131,1/5/2017,8:09,13:56,,,,,,
5131,1/7/2017,8:06,16:56,,,,,,
5137,1/5/2017,8:14,13:55,,,,,,
5137,1/7/2017,8:00,16:55,,,,,,
5155,1/5/2017,8:05,14:00,,,,,,
5155,1/7/2017,8:14,16:59,,,,,,
5157,1/5/2017,8:23,13:54,,,,,,
5157,1/7/2017,8:40,16:54,,,,,,
5172,1/5/2017,8:14,13:55,,,,,,
5172,1/7/2017,7:59,16:55,,,,,,
5,1/1/2017,9:56,10:12,17:12,21:56,,,,
7,1/1/2017,9:42,12:21,16:34,21:59,,,,
8,1/1/2017,9:44,12:11,16:34,22:00,,,,
9,1/1/2017,10:06,12:17,16:34,21:58,,,,
10,1/1/2017,8:15,16:56,,,,,,
11,1/1/2017,9:12,11:54,16:15,21:10,,,,
13,1/1/2017,7:58,15:53,,,,,,
19,1/1/2017,7:17,16:58,,,,,,
29,1/1/2017,9:49,12:32,16:51,22:00,,,,
32,1/1/2017,7:24,17:32,,,,,,
34,1/1/2017,7:23,17:33,,,,,,
43,1/1/2017,7:57,16:59,,,,,,
52,1/1/2017,7:22,17:41,,,,,,
53,1/1/2017,7:21,17:41,,,,,,
59,1/1/2017,8:08,15:52,,,,,,
60,1/1/2017,6:50,19:03,,,,,,
68,1/1/2017,6:28,17:24,,,,,,
75,1/1/2017,7:27,17:02,,,,,,
83,1/1/2017,6:42,16:58,,,,,,
84,1/1/2017,7:37,17:30,,,,,,
85,1/1/2017,7:21,17:34,,,,,,
89,1/1/2017,7:00,19:03,,,,,,
90,1/1/2017,7:59,16:57,,,,,,
91,1/1/2017,9:31,12:21,16:29,22:00,,,,
92,1/1/2017,9:42,12:21,16:35,22:00,,,,
94,1/1/2017,6:50,17:09,,,,,,
101,1/1/2017,9:52,12:21,16:55,21:59,,,,
115,1/1/2017,9:42,12:21,16:34,22:00,,,,
116,1/1/2017,8:16,17:03,,,,,,
118,1/1/2017,7:23,17:33,,,,,,
119,1/1/2017,8:34,11:48,,,,,,
125,1/1/2017,8:26,16:57,,,,,,
138,1/1/2017,6:51,17:12,,,,,,
140,1/1/2017,9:07,11:53,16:03,21:10,,,,
141,1/1/2017,6:43,17:04,,,,,,
144,1/1/2017,9:10,16:55,,,,,,
159,1/1/2017,7:26,17:32,,,,,,
162,1/1/2017,7:48,16:58,,,,,,
184,1/1/2017,7:20,17:32,,,,,,
192,1/1/2017,7:20,17:06,,,,,,
195,1/1/2017,7:22,17:33,,,,,,
215,1/1/2017,6:51,17:14,,,,,,
224,1/1/2017,6:49,17:05,,,,,,
225,1/1/2017,7:29,17:35,,,,,,
227,1/1/2017,6:52,17:07,,,,,,
229,1/1/2017,7:19,17:36,,,,,,
232,1/1/2017,7:22,17:37,,,,,,
242,1/1/2017,7:20,17:40,,,,,,
245,1/1/2017,6:52,17:04,,,,,,
259,1/1/2017,7:21,17:31,,,,,,
260,1/1/2017,7:19,17:40,,,,,,
287,1/1/2017,7:47,16:58,,,,,,
290,1/1/2017,6:51,17:08,,,,,,
292,1/1/2017,7:18,17:06,,,,,,
302,1/1/2017,6:53,17:05,,,,,,
308,1/1/2017,6:51,17:05,,,,,,
311,1/1/2017,7:19,12:54,,,,,,
345,1/1/2017,6:49,17:09,,,,,,
346,1/1/2017,7:21,17:40,,,,,,
364,1/1/2017,6:42,17:03,,,,,,
367,1/1/2017,6:43,17:07,,,,,,
376,1/1/2017,9:06,12:53,16:36,21:57,,,,
379,1/1/2017,7:47,17:01,,,,,,
431,1/1/2017,9:49,12:21,16:56,21:59,,,,
440,1/1/2017,7:47,16:57,,,,,,
470,1/1/2017,7:26,17:10,,,,,,
472,1/1/2017,6:44,16:58,,,,,,
480,1/1/2017,8:26,15:35,,,,,,
484,1/1/2017,6:42,19:03,,,,,,
503,1/1/2017,7:21,17:36,,,,,,
504,1/1/2017,7:21,17:36,,,,,,
507,1/1/2017,7:20,17:35,,,,,,
508,1/1/2017,7:22,17:39,,,,,,
510,1/1/2017,7:20,17:40,,,,,,
512,1/1/2017,6:52,17:08,,,,,,
531,1/1/2017,6:51,17:06,,,,,,
535,1/1/2017,6:51,17:10,,,,,,
547,1/1/2017,7:48,16:59,,,,,,
548,1/1/2017,7:20,17:41,,,,,,
567,1/1/2017,7:22,17:38,,,,,,
574,1/1/2017,7:37,17:33,,,,,,
575,1/1/2017,6:49,17:03,,,,,,
580,1/1/2017,7:19,17:02,,,,,,
581,1/1/2017,7:19,17:42,,,,,,
583,1/1/2017,6:42,17:03,,,,,,
588,1/1/2017,7:00,19:02,,,,,,
589,1/1/2017,6:45,19:03,,,,,,
590,1/1/2017,7:43,17:00,,,,,,
594,1/1/2017,7:43,17:01,,,,,,
602,1/1/2017,7:19,17:32,,,,,,
603,1/1/2017,7:19,17:31,,,,,,
604,1/1/2017,8:26,17:32,,,,,,
605,1/1/2017,7:22,17:32,,,,,,
606,1/1/2017,7:19,17:42,,,,,,
610,1/1/2017,9:51,12:31,16:53,22:00,,,,
613,1/1/2017,6:28,16:29,,,,,,
619,1/1/2017,7:23,17:02,,,,,,
622,1/1/2017,7:20,17:40,,,,,,
637,1/1/2017,8:50,18:04,,,,,,
658,1/1/2017,7:22,17:41,,,,,,
660,1/1/2017,6:48,17:03,,,,,,
661,1/1/2017,6:43,17:02,,,,,,
667,1/1/2017,7:19,17:34,,,,,,
679,1/1/2017,6:52,17:03,,,,,,
682,1/1/2017,7:48,17:00,,,,,,
688,1/1/2017,6:50,17:12,,,,,,
690,1/1/2017,7:20,17:38,,,,,,
691,1/1/2017,7:41,17:37,,,,,,
695,1/1/2017,7:22,17:39,,,,,,
697,1/1/2017,7:57,17:01,,,,,,
706,1/1/2017,6:52,17:10,,,,,,
710,1/1/2017,7:21,17:36,,,,,,
711,1/1/2017,7:20,17:35,,,,,,
712,1/1/2017,7:23,17:37,,,,,,
726,1/1/2017,7:18,17:39,,,,,,
731,1/1/2017,7:20,17:40,,,,,,
737,1/1/2017,6:51,17:05,,,,,,
743,1/1/2017,7:21,17:34,,,,,,
752,1/1/2017,7:18,17:42,,,,,,
756,1/1/2017,7:22,17:35,,,,,,
757,1/1/2017,7:21,17:42,,,,,,
760,1/1/2017,7:22,17:38,,,,,,
761,1/1/2017,7:22,17:38,,,,,,
764,1/1/2017,6:48,17:33,,,,,,
776,1/1/2017,6:48,17:13,,,,,,
777,1/1/2017,10:10,12:31,16:59,22:00,,,,
790,1/1/2017,7:47,17:01,,,,,,
797,1/1/2017,9:46,12:20,16:38,22:00,,,,
801,1/1/2017,8:05,16:00,,,,,,
804,1/1/2017,8:21,16:02,,,,,,
809,1/1/2017,7:49,16:01,,,,,,
810,1/1/2017,8:11,16:00,,,,,,
826,1/1/2017,7:22,17:37,,,,,,
828,1/1/2017,7:20,17:11,,,,,,
830,1/1/2017,8:02,17:38,,,,,,
833,1/1/2017,7:29,17:42,,,,,,
834,1/1/2017,7:19,17:42,,,,,,
838,1/1/2017,6:50,17:05,,,,,,
841,1/1/2017,7:19,17:36,,,,,,
846,1/1/2017,7:41,16:00,,,,,,
848,1/1/2017,6:42,17:05,,,,,,
851,1/1/2017,7:29,17:35,,,,,,
853,1/1/2017,7:29,17:33,,,,,,
857,1/1/2017,7:22,17:33,,,,,,
861,1/1/2017,6:50,17:09,,,,,,
883,1/1/2017,7:56,16:02,,,,,,
887,1/1/2017,7:22,17:31,,,,,,
889,1/1/2017,7:23,17:36,,,,,,
890,1/1/2017,7:24,17:42,,,,,,
891,1/1/2017,6:48,17:04,,,,,,
893,1/1/2017,6:51,17:05,,,,,,
894,1/1/2017,7:22,17:41,,,,,,
899,1/1/2017,7:20,17:40,,,,,,
901,1/1/2017,6:50,17:05,,,,,,
906,1/1/2017,7:20,17:41,,,,,,
909,1/1/2017,7:20,17:40,,,,,,
911,1/1/2017,7:47,17:08,,,,,,
912,1/1/2017,7:42,16:00,,,,,,
923,1/1/2017,8:04,11:30,,,,,,
924,1/1/2017,8:05,16:01,,,,,,
964,1/1/2017,7:23,17:36,,,,,,
978,1/1/2017,8:04,16:02,,,,,,
981,1/1/2017,7:43,16:00,,,,,,
983,1/1/2017,8:21,16:02,,,,,,
994,1/1/2017,7:22,17:37,,,,,,
995,1/1/2017,6:52,17:13,,,,,,
1011,1/1/2017,8:05,16:01,,,,,,
1013,1/1/2017,7:47,16:02,,,,,,
1029,1/1/2017,7:21,17:42,,,,,,
1031,1/1/2017,7:47,17:00,,,,,,
1040,1/1/2017,6:59,13:04,,,,,,
1054,1/1/2017,7:19,17:31,,,,,,
1055,1/1/2017,6:59,13:00,,,,,,
1058,1/1/2017,8:04,16:00,,,,,,
1063,1/1/2017,8:09,16:03,,,,,,
1065,1/1/2017,8:04,16:00,,,,,,
1072,1/1/2017,8:20,16:01,,,,,,
1090,1/1/2017,8:04,16:00,,,,,,
1091,1/1/2017,7:47,17:01,,,,,,
1092,1/1/2017,6:43,19:02,,,,,,
1094,1/1/2017,6:50,19:02,,,,,,
1096,1/1/2017,7:19,17:32,,,,,,
1099,1/1/2017,9:56,12:31,16:51,22:01,,,,
1106,1/1/2017,9:31,12:21,16:30,22:00,,,,
1109,1/1/2017,8:03,13:43,,,,,,
1124,1/1/2017,7:20,17:34,,,,,,
1125,1/1/2017,7:20,17:34,,,,,,
1126,1/1/2017,7:18,17:02,,,,,,
1128,1/1/2017,8:32,16:57,,,,,,
1134,1/1/2017,6:52,17:05,,,,,,
1135,1/1/2017,7:22,17:42,,,,,,
1137,1/1/2017,7:20,17:38,,,,,,
1140,1/1/2017,7:19,17:30,,,,,,
1141,1/1/2017,7:47,17:00,,,,,,
1142,1/1/2017,6:50,17:04,,,,,,
1143,1/1/2017,7:47,16:59,,,,,,
1144,1/1/2017,7:47,17:00,,,,,,
1145,1/1/2017,7:47,17:00,,,,,,
1146,1/1/2017,6:42,17:08,,,,,,
1147,1/1/2017,6:50,17:10,,,,,,
1152,1/1/2017,8:33,17:38,,,,,,
1153,1/1/2017,7:21,17:35,,,,,,
1154,1/1/2017,7:22,17:35,,,,,,
1156,1/1/2017,6:51,17:09,,,,,,
1157,1/1/2017,6:52,17:08,,,,,,
1161,1/1/2017,6:51,17:04,,,,,,
1162,1/1/2017,7:20,17:34,,,,,,
1163,1/1/2017,7:22,17:34,,,,,,
1165,1/1/2017,9:02,11:54,,,,,,
1170,1/1/2017,7:47,16:59,,,,,,
1177,1/1/2017,8:45,13:03,18:50,21:57,,,,
1178,1/1/2017,7:52,16:04,,,,,,
1179,1/1/2017,7:41,16:00,,,,,,
1181,1/1/2017,9:04,10:12,16:02,16:52,,,,
1182,1/1/2017,6:50,17:11,,,,,,
1183,1/1/2017,7:22,17:39,,,,,,
1184,1/1/2017,6:43,17:10,,,,,,
1185,1/1/2017,6:51,17:08,,,,,,
1186,1/1/2017,7:20,17:07,,,,,,
1190,1/1/2017,6:49,17:07,,,,,,
1191,1/1/2017,8:50,16:57,,,,,,
1199,1/1/2017,6:50,17:07,,,,,,
1201,1/1/2017,6:50,17:10,,,,,,
1203,1/1/2017,7:19,17:36,,,,,,
1204,1/1/2017,7:21,17:43,,,,,,
1205,1/1/2017,7:20,17:42,,,,,,
1206,1/1/2017,7:20,17:42,,,,,,
1207,1/1/2017,7:21,17:34,,,,,,
1208,1/1/2017,6:49,17:05,,,,,,
1209,1/1/2017,7:20,17:36,,,,,,
1211,1/1/2017,6:49,17:04,,,,,,
1212,1/1/2017,7:21,17:34,,,,,,
1217,1/1/2017,6:50,17:11,,,,,,
1218,1/1/2017,6:49,17:11,,,,,,
1219,1/1/2017,6:49,17:09,,,,,,
1220,1/1/2017,7:19,17:33,,,,,,
1221,1/1/2017,6:49,17:09,,,,,,
1222,1/1/2017,6:49,17:07,,,,,,
1223,1/1/2017,6:42,17:07,,,,,,
1224,1/1/2017,7:19,17:39,,,,,,
1225,1/1/2017,6:49,17:07,,,,,,
1226,1/1/2017,6:49,17:09,,,,,,
1227,1/1/2017,7:21,17:39,,,,,,
1228,1/1/2017,7:19,17:32,,,,,,
1229,1/1/2017,6:50,17:13,,,,,,
1230,1/1/2017,6:49,17:13,,,,,,
1231,1/1/2017,6:49,17:13,,,,,,
1232,1/1/2017,7:19,17:12,,,,,,
1233,1/1/2017,6:50,17:13,,,,,,
1234,1/1/2017,6:50,17:12,,,,,,
1235,1/1/2017,7:19,17:13,,,,,,
1236,1/1/2017,7:19,17:12,,,,,,
1237,1/1/2017,7:21,17:37,,,,,,
1238,1/1/2017,7:21,17:37,,,,,,
1239,1/1/2017,6:42,17:03,,,,,,
1240,1/1/2017,6:49,17:11,,,,,,
1241,1/1/2017,6:48,17:07,,,,,,
1244,1/1/2017,7:23,17:38,,,,,,
1245,1/1/2017,9:07,11:53,16:06,21:11,,,,
1247,1/1/2017,7:47,16:59,,,,,,
1248,1/1/2017,6:49,17:12,,,,,,
1249,1/1/2017,6:50,17:12,,,,,,
1250,1/1/2017,6:52,17:13,,,,,,
1251,1/1/2017,6:51,17:03,,,,,,
1252,1/1/2017,6:51,17:03,,,,,,
1255,1/1/2017,6:52,17:04,,,,,,
1256,1/1/2017,6:51,17:06,,,,,,
1257,1/1/2017,6:50,17:10,,,,,,
1258,1/1/2017,6:43,17:09,,,,,,
1259,1/1/2017,6:50,17:14,,,,,,
1260,1/1/2017,7:21,17:35,,,,,,
1267,1/1/2017,9:03,11:55,16:03,21:10,,,,
5002,1/1/2017,9:59,12:26,16:56,22:00,,,,
5004,1/1/2017,9:02,11:47,16:03,21:10,,,,
5008,1/1/2017,9:07,11:53,16:03,21:10,,,,
5017,1/1/2017,9:01,11:54,16:02,21:11,,,,
5038,1/1/2017,10:13,12:20,16:35,21:59,,,,
5046,1/1/2017,9:03,12:53,17:11,21:57,,,,
5050,1/1/2017,8:22,16:59,,,,,,
5056,1/1/2017,7:16,16:59,,,,,,
5059,1/1/2017,9:42,12:21,16:34,22:00,,,,
5093,1/1/2017,7:00,19:03,,,,,,
5101,1/1/2017,9:36,12:21,16:32,22:00,,,,
5108,1/1/2017,7:59,13:50,,,,,,
5122,1/1/2017,9:41,12:21,16:47,22:00,,,,
5131,1/1/2017,7:53,16:56,,,,,,
5137,1/1/2017,7:57,16:56,,,,,,
5155,1/1/2017,8:13,16:59,,,,,,
5157,1/1/2017,8:24,16:54,,,,,,
5172,1/1/2017,7:56,16:56,,,,,,
5174,1/1/2017,7:24,17:01,,,,,,
5195,1/1/2017,7:57,16:56,,,,,,
5196,1/1/2017,9:52,12:21,16:43,21:59,,,,
5197,1/1/2017,7:47,17:00,,,,,,
14,1/2/2017,8:07,16:59,,,,,,
5,1/2/2017,9:55,12:10,17:02,21:54,,,,
7,1/2/2017,9:44,12:22,16:36,21:58,,,,
8,1/2/2017,9:30,12:26,16:35,21:59,,,,
9,1/2/2017,10:03,12:19,16:36,21:58,,,,
10,1/2/2017,8:18,16:57,,,,,,
11,1/2/2017,9:14,12:05,16:15,21:06,,,,
13,1/2/2017,7:57,16:55,,,,,,
19,1/2/2017,7:55,17:00,,,,,,
23,1/2/2017,9:50,12:23,16:37,21:59,,,,
29,1/2/2017,9:48,12:28,17:00,22:02,,,,
32,1/2/2017,7:26,17:43,,,,,,
34,1/2/2017,7:22,17:42,,,,,,
43,1/2/2017,8:33,16:54,,,,,,
52,1/2/2017,7:18,17:39,,,,,,
53,1/2/2017,7:18,17:39,,,,,,
60,1/2/2017,7:00,19:00,,,,,,
68,1/2/2017,6:28,17:24,,,,,,
75,1/2/2017,7:18,17:03,,,,,,
83,1/2/2017,6:44,16:58,,,,,,
84,1/2/2017,7:40,17:31,,,,,,
85,1/2/2017,7:17,17:32,,,,,,
89,1/2/2017,7:00,18:59,,,,,,
90,1/2/2017,7:58,16:55,,,,,,
91,1/2/2017,9:29,12:22,16:31,22:06,,,,
92,1/2/2017,9:43,12:23,16:37,21:59,,,,
94,1/2/2017,6:50,17:10,,,,,,
115,1/2/2017,9:36,12:24,16:35,22:00,,,,
116,1/2/2017,8:16,17:02,,,,,,
118,1/2/2017,7:22,17:43,,,,,,
119,1/2/2017,8:21,15:59,,,,,,
125,1/2/2017,8:42,16:57,,,,,,
138,1/2/2017,7:18,17:12,,,,,,
140,1/2/2017,9:10,12:05,16:06,21:06,,,,
141,1/2/2017,6:46,17:05,,,,,,
144,1/2/2017,9:22,16:55,,,,,,
159,1/2/2017,7:25,17:33,,,,,,
162,1/2/2017,9:00,16:58,,,,,,
184,1/2/2017,7:20,17:41,,,,,,
192,1/2/2017,6:50,17:05,,,,,,
195,1/2/2017,7:22,17:41,,,,,,
215,1/2/2017,6:52,17:14,,,,,,
224,1/2/2017,7:21,17:05,,,,,,
225,1/2/2017,7:35,17:34,,,,,,
227,1/2/2017,6:53,,,,,,,
232,1/2/2017,7:18,17:35,,,,,,
242,1/2/2017,7:17,17:37,,,,,,
245,1/2/2017,6:52,17:11,,,,,,
259,1/2/2017,7:20,17:42,,,,,,
260,1/2/2017,7:16,17:37,,,,,,
263,1/2/2017,8:24,16:53,,,,,,
267,1/2/2017,7:17,17:40,,,,,,
287,1/2/2017,8:23,16:59,,,,,,
290,1/2/2017,6:52,17:08,,,,,,
292,1/2/2017,7:16,17:06,,,,,,
302,1/2/2017,7:23,17:04,,,,,,
308,1/2/2017,6:50,17:04,,,,,,
311,1/2/2017,7:20,17:40,,,,,,
345,1/2/2017,6:52,17:10,,,,,,
346,1/2/2017,7:17,17:37,,,,,,
364,1/2/2017,6:45,17:03,,,,,,
367,1/2/2017,6:46,12:50,,,,,,
376,1/2/2017,9:00,13:00,16:52,21:39,,,,
379,1/2/2017,7:50,17:02,,,,,,
431,1/2/2017,9:47,12:23,16:52,21:32,,,,
440,1/2/2017,7:50,16:57,,,,,,
470,1/2/2017,7:18,17:04,,,,,,
472,1/2/2017,6:45,16:58,,,,,,
480,1/2/2017,8:23,17:00,,,,,,
484,1/2/2017,7:00,19:01,,,,,,
503,1/2/2017,7:17,17:33,,,,,,
504,1/2/2017,7:17,17:33,,,,,,
507,1/2/2017,7:19,17:40,,,,,,
508,1/2/2017,7:17,17:36,,,,,,
510,1/2/2017,7:17,17:38,,,,,,
512,1/2/2017,6:53,17:08,,,,,,
531,1/2/2017,7:17,17:06,,,,,,
535,1/2/2017,6:45,17:07,,,,,,
547,1/2/2017,7:50,17:00,,,,,,
548,1/2/2017,7:21,17:38,,,,,,
567,1/2/2017,7:20,17:36,,,,,,
574,1/2/2017,7:36,17:37,,,,,,
575,1/2/2017,6:51,17:04,,,,,,
580,1/2/2017,6:45,17:03,,,,,,
581,1/2/2017,7:19,17:39,,,,,,
583,1/2/2017,6:45,17:03,,,,,,
588,1/2/2017,6:46,19:00,,,,,,
589,1/2/2017,6:47,19:01,,,,,,
590,1/2/2017,8:06,16:28,,,,,,
594,1/2/2017,8:06,16:28,,,,,,
602,1/2/2017,7:16,17:31,,,,,,
603,1/2/2017,7:16,17:41,,,,,,
604,1/2/2017,7:36,17:32,,,,,,
605,1/2/2017,7:17,17:32,,,,,,
606,1/2/2017,7:20,17:38,,,,,,
610,1/2/2017,9:50,12:28,16:50,22:02,,,,
613,1/2/2017,6:27,16:30,,,,,,
619,1/2/2017,7:23,9:45,,,,,,
622,1/2/2017,7:16,10:03,,,,,,
637,1/2/2017,9:30,18:04,,,,,,
658,1/2/2017,7:19,17:38,,,,,,
660,1/2/2017,6:51,17:03,,,,,,
661,1/2/2017,6:45,17:02,,,,,,
667,1/2/2017,7:20,17:42,,,,,,
679,1/2/2017,6:51,17:04,,,,,,
682,1/2/2017,7:50,17:00,,,,,,
688,1/2/2017,6:51,17:12,,,,,,
690,1/2/2017,7:17,17:35,,,,,,
691,1/2/2017,8:42,17:34,,,,,,
695,1/2/2017,7:19,17:35,,,,,,
697,1/2/2017,7:57,17:02,,,,,,
706,1/2/2017,6:53,17:11,,,,,,
710,1/2/2017,7:18,17:33,,,,,,
711,1/2/2017,7:20,17:42,,,,,,
712,1/2/2017,7:21,17:32,,,,,,
726,1/2/2017,7:20,17:35,,,,,,
731,1/2/2017,7:20,17:36,,,,,,
737,1/2/2017,6:50,17:04,,,,,,
743,1/2/2017,7:21,17:32,,,,,,
752,1/2/2017,7:19,17:39,,,,,,
756,1/2/2017,7:22,17:43,,,,,,
757,1/2/2017,7:21,17:39,,,,,,
760,1/2/2017,7:20,17:35,,,,,,
761,1/2/2017,7:17,17:36,,,,,,
764,1/2/2017,6:49,17:35,,,,,,
776,1/2/2017,6:51,17:13,,,,,,
777,1/2/2017,10:13,12:28,17:08,22:02,,,,
790,1/2/2017,8:17,17:00,,,,,,
797,1/2/2017,9:46,12:23,16:57,21:59,,,,
801,1/2/2017,7:59,16:00,,,,,,
804,1/2/2017,8:05,16:01,,,,,,
809,1/2/2017,8:09,16:00,,,,,,
810,1/2/2017,9:08,16:02,,,,,,
826,1/2/2017,7:21,17:35,,,,,,
828,1/2/2017,6:50,17:09,,,,,,
830,1/2/2017,7:31,17:35,,,,,,
833,1/2/2017,7:21,17:39,,,,,,
834,1/2/2017,7:16,9:24,,,,,,
838,1/2/2017,6:49,17:04,,,,,,
841,1/2/2017,7:16,17:43,,,,,,
846,1/2/2017,7:32,16:01,,,,,,
848,1/2/2017,7:16,9:24,,,,,,
851,1/2/2017,7:53,17:33,,,,,,
853,1/2/2017,7:53,17:42,,,,,,
857,1/2/2017,7:18,17:33,,,,,,
861,1/2/2017,6:45,17:09,,,,,,
883,1/2/2017,7:59,16:01,,,,,,
887,1/2/2017,7:22,17:31,,,,,,
889,1/2/2017,7:21,17:42,,,,,,
890,1/2/2017,7:22,17:38,,,,,,
891,1/2/2017,6:50,17:05,,,,,,
893,1/2/2017,6:50,17:05,,,,,,
894,1/2/2017,7:21,17:37,,,,,,
899,1/2/2017,7:21,17:37,,,,,,
901,1/2/2017,6:49,17:06,,,,,,
906,1/2/2017,7:20,17:37,,,,,,
909,1/2/2017,7:21,17:36,,,,,,
911,1/2/2017,9:12,17:00,,,,,,
912,1/2/2017,7:51,16:00,,,,,,
923,1/2/2017,8:06,16:02,,,,,,
924,1/2/2017,8:06,16:03,,,,,,
960,1/2/2017,7:53,16:55,,,,,,
964,1/2/2017,7:21,17:43,,,,,,
977,1/2/2017,8:14,16:04,,,,,,
978,1/2/2017,8:14,16:02,,,,,,
981,1/2/2017,7:53,16:00,,,,,,
983,1/2/2017,8:05,16:05,,,,,,
994,1/2/2017,7:21,17:34,,,,,,
995,1/2/2017,6:53,17:13,,,,,,
1010,1/2/2017,8:06,16:01,,,,,,
1011,1/2/2017,8:14,16:03,,,,,,
1012,1/2/2017,9:06,16:01,,,,,,
1013,1/2/2017,7:50,16:01,,,,,,
1029,1/2/2017,7:21,17:39,,,,,,
1031,1/2/2017,7:50,17:01,,,,,,
1040,1/2/2017,6:49,16:00,,,,,,
1054,1/2/2017,7:16,17:41,,,,,,
1055,1/2/2017,6:47,15:58,,,,,,
1058,1/2/2017,8:14,16:00,,,,,,
1059,1/2/2017,8:14,16:03,,,,,,
1063,1/2/2017,8:00,16:03,,,,,,
1065,1/2/2017,8:14,16:00,,,,,,
1072,1/2/2017,8:41,16:02,,,,,,
1074,1/2/2017,8:12,16:01,,,,,,
1075,1/2/2017,8:14,16:02,,,,,,
1088,1/2/2017,8:14,16:05,,,,,,
1090,1/2/2017,8:14,16:04,,,,,,
1091,1/2/2017,7:50,17:01,,,,,,
1092,1/2/2017,7:00,18:59,,,,,,
1094,1/2/2017,6:51,18:58,,,,,,
1096,1/2/2017,7:16,17:41,,,,,,
1099,1/2/2017,10:13,12:28,16:51,22:02,,,,
1106,1/2/2017,9:29,12:21,16:32,22:05,,,,
1109,1/2/2017,8:56,13:53,,,,,,
1111,1/2/2017,8:01,13:53,,,,,,
1124,1/2/2017,7:20,17:32,,,,,,
1125,1/2/2017,7:20,17:42,,,,,,
1126,1/2/2017,7:20,17:03,,,,,,
1128,1/2/2017,8:23,23:07,,,,,,
1134,1/2/2017,7:21,17:05,,,,,,
1135,1/2/2017,7:21,17:38,,,,,,
1137,1/2/2017,7:16,17:36,,,,,,
1140,1/2/2017,7:16,17:30,,,,,,
1141,1/2/2017,7:50,17:01,,,,,,
1142,1/2/2017,6:50,17:05,,,,,,
1143,1/2/2017,7:49,17:01,,,,,,
1144,1/2/2017,7:49,17:01,,,,,,
1145,1/2/2017,7:50,17:01,,,,,,
1146,1/2/2017,6:45,17:08,,,,,,
1147,1/2/2017,6:51,17:07,,,,,,
1152,1/2/2017,7:19,17:35,,,,,,
1153,1/2/2017,7:17,17:32,,,,,,
1154,1/2/2017,7:20,17:32,,,,,,
1156,1/2/2017,6:52,17:09,,,,,,
1157,1/2/2017,6:52,17:08,,,,,,
1161,1/2/2017,7:20,17:05,,,,,,
1162,1/2/2017,7:20,17:34,,,,,,
1163,1/2/2017,7:21,17:33,,,,,,
1165,1/2/2017,9:02,11:59,16:02,21:05,,,,
1170,1/2/2017,7:50,17:00,,,,,,
1177,1/2/2017,9:03,15:13,19:10,22:00,,,,
1178,1/2/2017,7:46,16:04,,,,,,
1181,1/2/2017,9:03,11:59,16:02,17:23,,,,
1182,1/2/2017,6:52,17:09,,,,,,
1183,1/2/2017,7:16,17:38,,,,,,
1184,1/2/2017,6:45,17:11,,,,,,
1185,1/2/2017,6:51,17:08,,,,,,
1186,1/2/2017,6:50,17:07,,,,,,
1190,1/2/2017,6:52,17:07,,,,,,
1191,1/2/2017,7:50,16:57,,,,,,
1199,1/2/2017,6:50,17:08,,,,,,
1201,1/2/2017,6:52,17:10,,,,,,
1203,1/2/2017,7:16,17:43,,,,,,
1204,1/2/2017,7:17,17:40,,,,,,
1205,1/2/2017,7:17,17:40,,,,,,
1206,1/2/2017,7:17,17:39,,,,,,
1207,1/2/2017,7:17,17:43,,,,,,
1208,1/2/2017,6:52,17:05,,,,,,
1209,1/2/2017,7:17,17:43,,,,,,
1211,1/2/2017,6:51,17:04,,,,,,
1212,1/2/2017,7:18,17:42,,,,,,
1217,1/2/2017,6:50,17:11,,,,,,
1218,1/2/2017,6:52,17:11,,,,,,
1219,1/2/2017,6:51,17:06,,,,,,
1220,1/2/2017,7:19,17:41,,,,,,
1221,1/2/2017,7:20,17:11,,,,,,
1222,1/2/2017,6:51,17:07,,,,,,
1223,1/2/2017,6:45,17:07,,,,,,
1224,1/2/2017,7:20,17:37,,,,,,
1225,1/2/2017,6:51,17:07,,,,,,
1226,1/2/2017,6:51,17:09,,,,,,
1227,1/2/2017,7:21,17:39,,,,,,
1228,1/2/2017,7:20,17:40,,,,,,
1229,1/2/2017,6:49,17:13,,,,,,
1230,1/2/2017,6:51,17:13,,,,,,
1231,1/2/2017,6:51,17:13,,,,,,
1232,1/2/2017,6:49,17:12,,,,,,
1233,1/2/2017,6:49,17:13,,,,,,
1234,1/2/2017,6:50,17:12,,,,,,
1235,1/2/2017,6:51,17:13,,,,,,
1236,1/2/2017,6:51,17:12,,,,,,
1237,1/2/2017,7:17,17:34,,,,,,
1238,1/2/2017,7:21,17:34,,,,,,
1239,1/2/2017,6:45,17:04,,,,,,
1240,1/2/2017,7:17,17:08,,,,,,
1241,1/2/2017,7:19,17:07,,,,,,
1244,1/2/2017,7:18,17:35,,,,,,
1245,1/2/2017,9:51,11:59,16:07,21:05,,,,
1247,1/2/2017,7:50,17:00,,,,,,
1248,1/2/2017,6:52,17:12,,,,,,
